run,C,Unnamed: 0,algorithm,alpha,bootstrap,cache_size,coef0,copy_X,criterion,degree,epsilon,fit_intercept,gamma,kernel,l1_ratio,leaf_size,max_depth,max_features,max_iter,max_leaf_nodes,mean_absolute_error,mean_squared_error,median_absolute_error,metric,metric_params,min_impurity_decrease,min_impurity_split,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,n_neighbors,normalize,oob_score,p,positive,precompute,presort,r2_score,random_state,selection,shrinking,splitter,tol,verbose,warm_start,weights
f0c948f4,,Paclitaxel,,,True,,,,mse,,,,,,,,4.0,sqrt,,,0.16508335040272729,0.04131708373422757,0.15166336788768686,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.1034173406941854,,,,,,0,False,
f0c948f4,,Panobinostat,,,True,,,,mse,,,,,,,,2.0,log2,,,0.03822625537119701,0.004510772375900913,0.026746568021117745,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,-0.42370940650397293,,,,,,0,False,
f0c948f4,,RAF265,,,True,,,,mse,,,,,,,,4.0,sqrt,,,0.16313053650964535,0.041676620438484815,0.13492998113241178,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.0824661342448384,,,,,,0,False,
f0c948f4,,Saracatinib,,,True,,,,mse,,,,,,,,4.0,auto,,,0.1802445825529597,0.046237446041830235,0.16514540270382486,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.15572719415802738,,,,,,0,False,
f0c948f4,,Selumetinib,,,True,,,,mse,,,,,,,,5.0,sqrt,,,0.17365146218530667,0.0451767925795733,0.157643624501035,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.3748632132928911,,,,,,0,False,
f0c948f4,,Sorafenib,,,True,,,,mse,,,,,,,,2.0,log2,,,0.24835466910574774,0.08137480516868306,0.2523650791394438,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.014287846103836488,,,,,,0,False,
f0c948f4,,TAE684,,,True,,,,mse,,,,,,,,2.0,log2,,,0.2244155976296194,0.07004661786228139,0.21543858819560344,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.032576874896352526,,,,,,0,False,
f0c948f4,,Topotecan,,,True,,,,mse,,,,,,,,5.0,auto,,,0.1199898089835906,0.02946361302021234,0.08321954648374763,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.34145517306119266,,,,,,0,False,
f0c948f4,,Vandetanib,,,True,,,,mse,,,,,,,,5.0,auto,,,0.16439299004474298,0.03974197711079915,0.14625371994641745,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.12447495743239025,,,,,,0,False,
9d4c9c0a,1.0,3-Cl-AHPC,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.18807135090315727,0.054883897797843015,0.14800249121499331,,,,,,,,,,,,,,,,,0.19665791704810387,,,True,,0.001,False,,
9d4c9c0a,1.0,Brefeldin A,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.17604138350528825,0.04086866301483416,0.17165150444844512,,,,,,,,,,,,,,,,,-0.15448774147532895,,,True,,0.001,False,,
9d4c9c0a,1.0,CBB-1007,,,,200.0,0.0,,,3.0,0.1,,scale,linear,,,,,-1.0,,0.07320669608471979,0.006297056927637125,0.08786918907795123,,,,,,,,,,,,,,,,,-0.4162997930050827,,,True,,0.001,False,,
9d4c9c0a,1.0,Cyanoquinoline 11,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.17573412747120462,0.047527303226757814,0.14685917233702955,,,,,,,,,,,,,,,,,0.04913688393059568,,,True,,0.001,False,,
9d4c9c0a,1.0,Doxorubicin_navitoclax 2 to 1 ratio mol by mol,,,,200.0,0.0,,,3.0,0.1,,scale,linear,,,,,-1.0,,0.09212249675613084,0.017849544502367448,0.0669656202949458,,,,,,,,,,,,,,,,,-0.3504825150281703,,,True,,0.001,False,,
9d4c9c0a,500.0,Imatinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.16014564789408905,0.040782042427656665,0.14150563988245998,,,,,,,,,,,,,,,,,0.11684307683269644,,,True,,0.001,False,,
9d4c9c0a,1.0,JQ-1,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.17436055857673974,0.0472851555359045,0.15832026308073602,,,,,,,,,,,,,,,,,0.16284317051818598,,,True,,0.001,False,,
9d4c9c0a,1.0,MST-312,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.15918009456410054,0.04002792369169088,0.14221796807739615,,,,,,,,,,,,,,,,,0.08458783833653982,,,True,,0.001,False,,
9d4c9c0a,1.0,NSC632839,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.16917283682823409,0.04087095842746519,0.15176436269822724,,,,,,,,,,,,,,,,,0.04590568913261128,,,True,,0.001,False,,
9d4c9c0a,250.0,NSC95397,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1497314915585282,0.03275928102680896,0.12331966584952203,,,,,,,,,,,,,,,,,0.4538899761516171,,,True,,0.001,False,,
9d4c9c0a,1.0,NVP-231,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.17025631149190107,0.042296773807915064,0.1637248275669394,,,,,,,,,,,,,,,,,0.2454922012165536,,,True,,0.001,False,,
9d4c9c0a,750.0,NVP-ADW742,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.16441103797821327,0.037871621303387434,0.14213297109305595,,,,,,,,,,,,,,,,,0.008354468701056716,,,True,,0.001,False,,
9d4c9c0a,1.0,Nakiterpiosin,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.17587019069454973,0.0476311410106057,0.1505987394778442,,,,,,,,,,,,,,,,,0.2925813055762454,,,True,,0.001,False,,
9d4c9c0a,1.0,Navitoclax_pluripotin 1 to 1 ratio mol by mol,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.14435867530494942,0.039564272966212316,0.12201030127314545,,,,,,,,,,,,,,,,,-0.1050718646519131,,,True,,0.001,False,,
9d4c9c0a,1.0,PRIMA-1-Met,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1606933052419527,0.04017223518222802,0.12717991773774734,,,,,,,,,,,,,,,,,0.2387843881551157,,,True,,0.001,False,,
9d4c9c0a,750.0,SID 26681509,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.15968355297960427,0.04016576240579422,0.13231065636404316,,,,,,,,,,,,,,,,,0.15170663282121066,,,True,,0.001,False,,
9d4c9c0a,1.0,SMER-3,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.29576836487404673,0.12908409327258535,0.2542588847129386,,,,,,,,,,,,,,,,,-0.07254823045651637,,,True,,0.001,False,,
9d4c9c0a,1.0,SNX-2112,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.19063770663824126,0.06032906728229893,0.15856015511958965,,,,,,,,,,,,,,,,,0.23665911695124586,,,True,,0.001,False,,
9d4c9c0a,1.0,SR-II-138A,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.15533474458371951,0.037763669984489316,0.13939216112665448,,,,,,,,,,,,,,,,,0.10568713655360706,,,True,,0.001,False,,
9d4c9c0a,1.0,WAY-362450,,,,200.0,0.0,,,3.0,0.1,,scale,linear,,,,,-1.0,,0.08564923408348442,0.008019835055679016,0.09267736481020758,,,,,,,,,,,,,,,,,-3.1653892060223594,,,True,,0.001,False,,
82b73921,,17-AAG,,,True,,,,mse,,,,,,,,7.0,auto,,,0.16667791899091072,0.04773137674869864,0.13641248009477436,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.07841729288907627,,,,,,0,False,
82b73921,,Crizotinib,,,True,,,,mse,,,,,,,,2.0,log2,,,0.33001079944020456,0.12572828566432911,0.3473252418896752,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.030668662038111364,,,,,,0,False,
82b73921,,Erlotinib,,,True,,,,mse,,,,,,,,2.0,auto,,,0.1537147160517014,0.037029395847959286,0.13268831828391164,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.1577913901372896,,,,,,0,False,
82b73921,,L-685458,,,True,,,,mse,,,,,,,,2.0,log2,,,0.09617123415074673,0.017383179995496958,0.06923318430568419,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.06103359339226089,,,,,,0,False,
82b73921,,Lapatinib,,,True,,,,mse,,,,,,,,2.0,auto,,,0.1876877991447174,0.05026385960943038,0.16974944854322085,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.13247646628261334,,,,,,0,False,
82b73921,,Nilotinib,,,True,,,,mse,,,,,,,,3.0,log2,,,0.19814786541645196,0.06779010517998531,0.16444076162706348,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.03363619912351734,,,,,,0,False,
82b73921,,Nutlin-3,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.25094365312110894,0.08015679911727948,0.2500254331165308,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.016312392028772882,,,,,,0,False,
82b73921,,PLX-4720,,,True,,,,mse,,,,,,,,5.0,auto,,,0.10657407007012172,0.018277057213170026,0.09908742009823966,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.5011868145853732,,,,,,0,False,
82b73921,,Paclitaxel,,,True,,,,mse,,,,,,,,3.0,auto,,,0.17872875222920687,0.045882743774597744,0.15232991640686294,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.16741554733492947,,,,,,0,False,
82b73921,,Panobinostat,,,True,,,,mse,,,,,,,,,auto,,,0.032224958129373996,0.007680929190106011,0.014537706994209088,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.16041802697484875,,,,,,0,False,
82b73921,,RAF265,,,True,,,,mse,,,,,,,,3.0,auto,,,0.17509495710276252,0.0462858678349154,0.15522219198846934,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.060576670770082,,,,,,0,False,
82b73921,,Saracatinib,,,True,,,,mse,,,,,,,,3.0,auto,,,0.2029929226021524,0.05846923001323106,0.1880614443301407,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.09098280210445042,,,,,,0,False,
82b73921,,Selumetinib,,,True,,,,mse,,,,,,,,4.0,auto,,,0.1859077049788928,0.0530247682295284,0.16869596417053484,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.2561621372195545,,,,,,0,False,
82b73921,,Sorafenib,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.24163019838804276,0.07638809996109963,0.2456513811653481,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.016823120636390018,,,,,,0,False,
82b73921,,TAE684,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.2472356594854862,0.0831356648537107,0.2499503129865325,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.020988486322731426,,,,,,0,False,
82b73921,,Topotecan,,,True,,,,mse,,,,,,,,6.0,auto,,,0.1217969659816207,0.029474074022581342,0.0853086130560175,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.2007008919678777,,,,,,0,False,
82b73921,,Vandetanib,,,True,,,,mse,,,,,,,,4.0,auto,,,0.1660289348501048,0.04016717773444261,0.13641395863296513,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.04487076272109269,,,,,,0,False,
8d44fa2c,1.0,17-AAG,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.2715933300483488,0.10697531246330708,0.2499714979237581,,,,,,,,,,,,,,,,,-0.043857068011440965,,,True,,0.001,False,,
8d44fa2c,1.0,Crizotinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1381975237665633,0.034259680193500265,0.11389207429553196,,,,,,,,,,,,,,,,,-0.02256977020508133,,,True,,0.001,False,,
8d44fa2c,1.0,Erlotinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.14023490381087772,0.036370849594795744,0.10996478645184923,,,,,,,,,,,,,,,,,-0.051565218341604435,,,True,,0.001,False,,
8d44fa2c,1.0,Lapatinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1331032109923759,0.036655400749061685,0.10230284539620063,,,,,,,,,,,,,,,,,-0.008668014510214261,,,True,,0.001,False,,
8d44fa2c,1.0,Nilotinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.11423570021579516,0.027260628599078053,0.09962783871152572,,,,,,,,,,,,,,,,,-0.010616524016352493,,,True,,0.001,False,,
8d44fa2c,1.0,Nutlin-3,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1252356186389615,0.02664514005253453,0.1017776248768418,,,,,,,,,,,,,,,,,-0.0059902364379758035,,,True,,0.001,False,,
8d44fa2c,1.0,PD-0325901,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.2413015992977959,0.0823161009292308,0.2271832848060461,,,,,,,,,,,,,,,,,-0.055724421429353084,,,True,,0.001,False,,
8d44fa2c,1.0,PD-0332991,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.16314497068544007,0.036366575671015804,0.1514747510074916,,,,,,,,,,,,,,,,,-0.02774147020680817,,,True,,0.001,False,,
8d44fa2c,1.0,PHA-665752,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1167971695474002,0.021668954049197296,0.10084905246816564,,,,,,,,,,,,,,,,,-0.0345550313220635,,,True,,0.001,False,,
8d44fa2c,1.0,PLX-4720,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.13021167646654558,0.03299908851974492,0.10410741432940217,,,,,,,,,,,,,,,,,-0.008556940761387022,,,True,,0.001,False,,
8d44fa2c,1.0,Paclitaxel,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.2512531439888298,0.10276505376463038,0.20834119009474286,,,,,,,,,,,,,,,,,-0.13380477489496778,,,True,,0.001,False,,
8d44fa2c,1.0,Saracatinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.1713071093586623,0.04846928052696802,0.15697061068819493,,,,,,,,,,,,,,,,,-0.05833845464964549,,,True,,0.001,False,,
8d44fa2c,1.0,Selumetinib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.18395031509040588,0.05764598553407883,0.14557939190948205,,,,,,,,,,,,,,,,,-0.0770817936047441,,,True,,0.001,False,,
8d44fa2c,1.0,Sorafenib,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.13682145606324575,0.0313483470052249,0.11373583034496584,,,,,,,,,,,,,,,,,-0.026867543689710338,,,True,,0.001,False,,
8d44fa2c,1.0,TAE684,,,,200.0,0.0,,,3.0,0.1,,scale,rbf,,,,,-1.0,,0.21117074394461866,0.0643245588829834,0.20799192281671147,,,,,,,,,,,,,,,,,-0.054754017630454184,,,True,,0.001,False,,
fd86601a,,17-AAG,kd_tree,,,,,,,,,,,,,30.0,,,,,0.1740551883404427,0.04914663431898027,0.15577912878257485,minkowski,,,,,,,,-1.0,9.0,,,2.0,,,,0.036934738459468715,,,,,,,,uniform
fd86601a,,Crizotinib,ball_tree,,,,,,,,,,,,,30.0,,,,,0.3345666546347142,0.1295809389903045,0.3638191273124736,minkowski,,,,,,,,-1.0,27.0,,,3.0,,,,-0.032586915480907974,,,,,,,,uniform
fd86601a,,Erlotinib,kd_tree,,,,,,,,,,,,,30.0,,,,,0.18198965275940696,0.05282813871382014,0.16405751734843455,minkowski,,,,,,,,-1.0,23.0,,,1.0,,,,0.1088899223329386,,,,,,,,uniform
fd86601a,,L-685458,ball_tree,,,,,,,,,,,,,30.0,,,,,0.09094949114885703,0.021258781865073552,0.050164711475328284,minkowski,,,,,,,,-1.0,27.0,,,4.0,,,,0.056194123804607865,,,,,,,,uniform
fd86601a,,Lapatinib,kd_tree,,,,,,,,,,,,,30.0,,,,,0.20412719266983825,0.06191363428067893,0.17937233684756235,minkowski,,,,,,,,-1.0,25.0,,,2.0,,,,0.03434056888630965,,,,,,,,uniform
fd86601a,,Nilotinib,kd_tree,,,,,,,,,,,,,30.0,,,,,0.19883880147907676,0.06921524096898547,0.15717549976097334,minkowski,,,,,,,,-1.0,26.0,,,3.0,,,,0.009933271679945843,,,,,,,,uniform
fd86601a,,Nutlin-3,ball_tree,,,,,,,,,,,,,30.0,,,,,0.2319616044075397,0.06930178872377606,0.23961854413648365,minkowski,,,,,,,,-1.0,28.0,,,1.0,,,,-0.05123166003314972,,,,,,,,uniform
fd86601a,,PLX-4720,ball_tree,,,,,,,,,,,,,30.0,,,,,0.1212660485481022,0.028551747861275525,0.0943958081530484,minkowski,,,,,,,,-1.0,25.0,,,2.0,,,,0.2375765909292219,,,,,,,,uniform
fd86601a,,Paclitaxel,kd_tree,,,,,,,,,,,,,30.0,,,,,0.1746855932980972,0.04530164825857851,0.1559183226807731,minkowski,,,,,,,,-1.0,14.0,,,2.0,,,,0.049820491272826506,,,,,,,,uniform
fd86601a,,Panobinostat,kd_tree,,,,,,,,,,,,,30.0,,,,,0.03862921264007352,0.003434595126794977,0.02927393877575324,minkowski,,,,,,,,-1.0,29.0,,,4.0,,,,-0.03537183109732212,,,,,,,,uniform
fd86601a,,RAF265,ball_tree,,,,,,,,,,,,,30.0,,,,,0.16005049319723538,0.040179276756871635,0.13538784230432666,minkowski,,,,,,,,-1.0,25.0,,,3.0,,,,0.06325544429116747,,,,,,,,uniform
fd86601a,,Saracatinib,ball_tree,,,,,,,,,,,,,30.0,,,,,0.19221353093873544,0.055387613137407206,0.17245132136233648,minkowski,,,,,,,,-1.0,15.0,,,4.0,,,,0.038197912610728364,,,,,,,,uniform
fd86601a,,Selumetinib,kd_tree,,,,,,,,,,,,,30.0,,,,,0.19557247056445334,0.05792467172538685,0.17831388432788464,minkowski,,,,,,,,-1.0,12.0,,,1.0,,,,0.2300198888022619,,,,,,,,uniform
fd86601a,,Sorafenib,ball_tree,,,,,,,,,,,,,30.0,,,,,0.2440165811581495,0.07990849915218765,0.2294545361046351,minkowski,,,,,,,,-1.0,28.0,,,4.0,,,,-0.028611717934132086,,,,,,,,uniform
fd86601a,,TAE684,ball_tree,,,,,,,,,,,,,30.0,,,,,0.23351350348218256,0.07659563007311643,0.21383919201898596,minkowski,,,,,,,,-1.0,28.0,,,1.0,,,,-0.013192963704592664,,,,,,,,uniform
fd86601a,,Topotecan,ball_tree,,,,,,,,,,,,,30.0,,,,,0.13655234783525813,0.03353910753434502,0.12106921025111803,minkowski,,,,,,,,-1.0,16.0,,,2.0,,,,0.159487195288892,,,,,,,,uniform
fd86601a,,Vandetanib,kd_tree,,,,,,,,,,,,,30.0,,,,,0.17293555091222598,0.043976179321195005,0.15404180050335356,minkowski,,,,,,,,-1.0,27.0,,,2.0,,,,0.049737898958114764,,,,,,,,uniform
b79640c3,,A-770041,,,,,,,mae,,,,,,,,2.0,auto,,,0.18493901776899765,0.06372141286885401,0.1173599608143836,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2692557747403095,,,,best,,,,
b79640c3,,AZD6482,,,,,,,mae,,,,,,,,2.0,auto,,,0.12228562974670774,0.025487141160301468,0.08782304002304588,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.1894930431486868,,,,best,,,,
b79640c3,,Axitinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.12190405106752927,0.032752598216931265,0.08607435169441822,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.07567710488303847,,,,best,,,,
b79640c3,,BMS-754807,,,,,,,mse,,,,,,,,2.0,log2,,,0.19499735498726375,0.05915370269638075,0.1675665316006722,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.17334559517355894,,,,best,,,,
b79640c3,,CGP-60474,,,,,,,mae,,,,,,,,2.0,auto,,,0.2136920048231168,0.07640536950809533,0.15567460795752494,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.17691940792675884,,,,best,,,,
b79640c3,,Cytarabine,,,,,,,mse,,,,,,,,2.0,log2,,,0.19710924031471866,0.0572413604420225,0.1787350209311388,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.07557108879493879,,,,best,,,,
b79640c3,,Dasatinib,,,,,,,mae,,,,,,,,24.0,auto,,,0.26170369442626074,0.13728733320273284,0.1709979958546366,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.26267132639268564,,,,best,,,,
b79640c3,,Entinostat,,,,,,,mae,,,,,,,,4.0,sqrt,,,0.2335358111106337,0.08847059350891212,0.17826166556020726,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2646659258118189,,,,best,,,,
b79640c3,,FH535,,,,,,,mae,,,,,,,,2.0,auto,,,0.17345380245031933,0.051848771593548414,0.13540034063576295,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.06885512883721613,,,,best,,,,
b79640c3,,FTI-277,,,,,,,mse,,,,,,,,4.0,auto,,,0.058677811153614874,0.0060570473628582975,0.05205235031306893,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2997313985352981,,,,best,,,,
b79640c3,,Lapatinib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.07562167759921302,0.01258257993493767,0.05570899337659562,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.3512770184303666,,,,best,,,,
b79640c3,,NSC-87877,,,,,,,mae,,,,,,,,4.0,sqrt,,,0.05254150802828611,0.011474981660534069,0.00988598335149512,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.4206469429185675,,,,best,,,,
b79640c3,,OSU-03012,,,,,,,mse,,,,,,,,2.0,log2,,,0.2226562508979752,0.06967370985674808,0.20133264079854585,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.04394290586680572,,,,best,,,,
b79640c3,,PD-0325901,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.1691343087879875,0.04379947288594407,0.13312658186441995,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2351342366790131,,,,best,,,,
b79640c3,,RDEA119,,,,,,,mse,,,,,,,,2.0,log2,,,0.22186449691285,0.07125722177172128,0.2016045442518115,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.052760126514445504,,,,best,,,,
b79640c3,,Selumetinib,,,,,,,mae,,,,,,,,2.0,auto,,,0.15681845455975918,0.04491570881358786,0.14392548048659035,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.15523592409105458,,,,best,,,,
b79640c3,,TAE684,,,,,,,mse,,,,,,,,4.0,log2,,,0.21154925574519265,0.06594685376690754,0.1733210774053028,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.0071324384542015284,,,,best,,,,
b79640c3,,Thapsigargin,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.2179166652539725,0.07843844292734156,0.16421985002438805,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.009467382897704102,,,,best,,,,
b79640c3,,VX-680,,,,,,,mse,,,,,,,,2.0,log2,,,0.2492335991776469,0.0925917132141891,0.21861674076056173,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2308923439755213,,,,best,,,,
b79640c3,,VX-702,,,,,,,mse,,,,,,,,2.0,log2,,,0.05335055503837036,0.009431172483921444,0.02279161746540314,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.0225123982139126,,,,best,,,,
ae8d8121,,AP-24534,,,True,,,,mse,,,,,,,,7.0,log2,,,0.15705137826051688,0.04384455295729851,0.12909994152754467,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.1308082246979443,,,,,,0,False,
ae8d8121,,ATRA,,,True,,,,mse,,,,,,,,7.0,log2,,,0.1118648747982826,0.021659299216374796,0.09105401401629157,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.11158652799863622,,,,,,0,False,
ae8d8121,,AUY922,,,True,,,,mse,,,,,,,,6.0,log2,,,0.25059736263065496,0.0927520997874072,0.2194641783851376,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.04594862010656331,,,,,,0,False,
ae8d8121,,AZD8055,,,True,,,,mse,,,,,,,,,log2,,,0.1442138655466086,0.0315232154235565,0.1252884514516714,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.14556977895335232,,,,,,0,False,
ae8d8121,,BIRB-796,,,True,,,,mse,,,,,,,,2.0,log2,,,0.08896742600635213,0.012728102557488971,0.0716719306975151,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.0007179031807978964,,,,,,0,False,
ae8d8121,,BMS-754807,,,True,,,,mse,,,,,,,,5.0,auto,,,0.1838322076931596,0.05063239318949688,0.1598217157562135,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.08680757304536135,,,,,,0,False,
ae8d8121,,Bicalutamide,,,True,,,,mse,,,,,,,,4.0,log2,,,0.013302194592483134,0.0012467099462417587,0.005808763478762937,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.0054880730311190895,,,,,,0,False,
ae8d8121,,Bleomycin,,,True,,,,mse,,,,,,,,5.0,sqrt,,,0.24498723211286985,0.08115584044905262,0.2517360525206373,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.043095349749804,,,,,,0,False,
ae8d8121,,CI-1040,,,True,,,,mse,,,,,,,,8.0,sqrt,,,0.1850848735856914,0.050006904828360316,0.16769737326437406,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.11199873593174248,,,,,,0,False,
ae8d8121,,GSK269962A,,,True,,,,mse,,,,,,,,4.0,log2,,,0.1344285691427525,0.028467769186433917,0.1188948820064715,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.06521125063043609,,,,,,0,False,
ae8d8121,,Gefitinib,,,True,,,,mse,,,,,,,,8.0,log2,,,0.08347033400392585,0.012398215235571577,0.06452354886018735,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.07770111211274866,,,,,,0,False,
ae8d8121,,JNK-9L,,,True,,,,mse,,,,,,,,4.0,log2,,,0.15715296001611045,0.03773079534261254,0.1397826329266159,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.015621515974975297,,,,,,0,False,
ae8d8121,,Lapatinib,,,True,,,,mse,,,,,,,,5.0,log2,,,0.0930829274211474,0.01965232938314937,0.06010712684988812,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.1252291716512064,,,,,,0,False,
ae8d8121,,OSU-03012,,,True,,,,mse,,,,,,,,8.0,log2,,,0.22149498258670589,0.06866444963711492,0.18718690507454835,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.011882894508125076,,,,,,0,False,
ae8d8121,,Olaparib,,,True,,,,mse,,,,,,,,7.0,log2,,,0.07061350865133996,0.008635802937038466,0.05470582446710237,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.1240780800390624,,,,,,0,False,
ae8d8121,,PD-0332991,,,True,,,,mse,,,,,,,,7.0,auto,,,0.16495061457935145,0.03966480611846818,0.16067909668074834,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.060680535245898996,,,,,,0,False,
